24563	10.612965	0.182441	3
51795	2.986554	0.671001	1
9028	0.002940	1.415958	2
10189	1.385372	0.974760	2
31516	0.707180	0.444292	1
57695	2.884523	0.255643	1
70631	11.880996	1.405179	1
10403	7.574359	0.306591	3
46178	5.919696	0.019268	1
56884	8.835620	0.977229	3
15366	4.008464	0.850515	2
40871	10.427785	1.154009	3
48006	0.397122	0.446992	1
70025	9.121254	1.446587	1
30389	9.731687	0.825369	3
31467	10.195559	0.711869	3
5150	1.839648	1.457696	2
13167	0.000000	0.047953	2
30587	1.873475	1.224184	1
36662	10.838709	0.792320	3
27942	13.038941	0.049386	3
33515	2.182223	0.895169	1
12598	3.407847	0.625904	2
32660	3.500814	1.572313	1
41618	6.671595	0.077309	3
23800	7.158674	1.216050	3
67376	6.506648	1.025526	1
74052	11.516629	0.520445	1
57552	4.695101	1.224961	1
68521	12.781969	0.833334	1
15880	0.000000	1.089627	2
6684	3.612973	1.194705	2
29206	12.677978	0.389951	3
69856	8.519734	0.406646	1
24199	2.491859	1.645882	1
66982	6.121790	0.279884	1
71745	7.969411	1.569043	1
34478	10.042036	1.484880	3
35287	9.612942	1.675774	3
72804	8.159556	1.246112	1
70576	11.625682	0.189370	1
47314	9.238089	1.557390	3
54518	9.847368	0.353986	3
13367	3.538747	1.322571	2
8112	3.866760	1.429969	2
69743	12.390043	0.987246	1
78190	14.394176	0.642742	1
16095	3.946112	1.006727	2
36162	9.550118	0.160524	3
32678	9.195236	1.655516	3
13198	0.000000	0.560844	2
9531	0.000000	1.035265	2
53461	5.431052	1.335875	1
49786	8.101300	1.047297	3
5362	4.832996	0.721523	2
5115	1.539933	0.028293	2
13415	7.438089	0.676314	2
57594	4.364909	1.585949	1
43520	5.162238	0.475532	1
7975	7.197870	1.535167	2
6757	1.463337	1.192454	2
24256	5.111977	1.403563	3
54262	2.438400	0.399016	1
46758	10.919168	0.547285	3
26421	3.023202	1.124407	1
80175	11.299609	1.603131	1
35009	3.554330	0.528578	1
